form_id,start_date,end_date,location_id,location_name,country,post_emergency,persons_per_handpump,persons_per_tap,liters_per_person_per_day,non_chlorinated_0_cfu,chlorinated_safe_water_quality,households_with_toilet,persons_per_toilet,persons_per_shower,persons_per_hygiene_promoter,refugee_pop,reporting_monthly,liters_per_person_household,potable_water_storage_10l,protected_water_sources,menstrual_hygiene_satisfaction,household_toilet,defecate_in_toilet,access_to_soap,solid_waste_disposal_access,reporting_annual
54414747,4/1/2024,4/28/2024,564,Kilo 26,Sudan,Post-emergency,,328,32,,,50,8,,,9848,19814,,,,,,,,,
54414748,4/1/2024,4/28/2024,565,Shagarab I,Sudan,Post-emergency,,565,14,,,7,33,,,50812,19814,,,,,,,,,
54418524,4/1/2024,4/28/2024,3925,Um Sangour,Sudan,Post-emergency,,,6,,68,6,70,,4254,68078,19814,,,,,,,,,
54414751,4/1/2024,4/28/2024,568,Wad Sharife,Sudan,Post-emergency,,134,26,,,42,9,,,18488,19814,,,,,,,,,
54415631,4/1/2024,4/28/2024,516,Nyarugusu,Tanzania,Post-emergency,,106,19,,88,77,6,,1487,136850,19814,,,,,,,,,
54414117,3/4/2024,3/31/2024,209,Lovua settlement,Angola,Post-emergency,,56,22,,,62,7,17,1235,6176,19783,,,,,,,,,
54413948,3/4/2024,3/31/2024,574,Bredjing,Chad,Post-emergency,,336,18,,100,57,10,,13306,53224,19783,,,,,,,,,
54413955,3/4/2024,3/31/2024,586,Treguine,Chad,Post-emergency,3646,166,6,,100,58,10,,4777,28664,19783,,,,,,,,,
54415250,3/4/2024,3/31/2024,543,Bambasi,Ethiopia,Post-emergency,,141,19,,100,53,9,,1162,20919,19783,,,,,,,,,
54413824,3/4/2024,3/31/2024,527,Fugnido,Ethiopia,Post-emergency,,103,16,,100,25,22,31,1921,51871,19783,,,,,,,,,
54413825,3/4/2024,3/31/2024,497,Fugnido 2,Ethiopia,Post-emergency,,,0,,97,36,15,35,1630,11412,19783,,,,,,,,,
54413705,3/4/2024,3/31/2024,450,Kule,Ethiopia,Post-emergency,,187,10,,100,22,24,34,2685,53716,19783,,,,,,,,,
54413612,3/4/2024,3/31/2024,4015,Nguenyyiel,Ethiopia,Post-emergency,,158,11,,100,26,17,17,2666,111996,19783,,,,,,,,,
54415251,3/4/2024,3/31/2024,525,Sherkole,Ethiopia,Post-emergency,7794,167,9,,100,34,11,11,1235,16056,19783,,,,,,,,,
54413704,3/4/2024,3/31/2024,546,Tierkidi,Ethiopia,Post-emergency,,259,12,,96,23,23,34,2434,73040,19783,,,,,,,,,
54415249,3/4/2024,3/31/2024,496,Tsore Camp (Assosa),Ethiopia,Post-emergency,,199,11,,100,31,14,14,2421,43579,19783,,,,,,,,,
54413920,3/4/2024,3/31/2024,445,Arbat,Iraq,Post-emergency,,,60,100,100,100,5,5,,9136,19783,,,,,,,,,
54413921,3/4/2024,3/31/2024,446,Basirma,Iraq,Post-emergency,,19,20,100,100,100,5,5,,9294,19783,,,,,,,,,
54413923,3/4/2024,3/31/2024,442,Kawergosk,Iraq,Post-emergency,,6,128,100,100,100,6,5,974,7795,19783,,,,,,,,,
54413924,3/4/2024,3/31/2024,444,Qushtapa,Iraq,Post-emergency,,7,108,100,100,100,6,6,95,8392,19783,,,,,,,,,
54413961,3/4/2024,3/31/2024,518,Dagahaley,Kenya,Post-emergency,,149,16,,92,49,10,,10482,125790,19783,,,,,,,,,
54413962,3/4/2024,3/31/2024,519,Hagadera,Kenya,Post-emergency,,158,17,,100,61,8,,10942,131312,19783,,,,,,,,,
54413963,3/4/2024,3/31/2024,520,Ifo,Kenya,Post-emergency,,86,20,,99,56,9,,8239,98875,19783,,,,,,,,,
54413964,3/4/2024,3/31/2024,5105,Ifo 2,Kenya,Post-emergency,,91,24,,,10,22,,3701,22206,19783,,,,,,,,,
54413655,3/4/2024,3/31/2024,313,Dzaleka,Malawi,Post-emergency,754,128,15,,,85,4,6,916,48575,19783,,,,,,,,,
54415941,3/4/2024,3/31/2024,696,Abala,Niger,Post-emergency,,171,11,,,17,21,45,1664,11650,19783,,,,,,,,,
54415947,3/4/2024,3/31/2024,472,Ayerou,Niger,Post-emergency,,222,10,,,0,533,1142,1142,8000,19783,,,,,,,,,
54413494,3/4/2024,3/31/2024,4889,Centre humanitaire Agadez,Niger,Emergency,,,21,,,0,47,94,,2642,19783,,,,,,,,,
54414112,3/4/2024,3/31/2024,4370,Chadakori,Niger,Post-emergency,,252,11,,,8,29,58,330,5282,19783,,,,,,,,,
54414113,3/4/2024,3/31/2024,4369,Dandaji Makao,Niger,Post-emergency,,418,16,,,8,27,48,261,4180,19783,,,,,,,,,
54414114,3/4/2024,3/31/2024,4371,Garin Kaka,Niger,Post-emergency,,210,22,,,13,20,54,183,2937,19783,,,,,,,,,
54415946,3/4/2024,3/31/2024,4382,Ouallam,Niger,Post-emergency,,98,18,,,28,15,100,,6457,19783,,,,,,,,,
54414115,3/4/2024,3/31/2024,3926,Sayam Forage,Niger,Post-emergency,,266,11,,,13,24,149,15587,31174,19783,,,,,,,,,
54413465,3/4/2024,3/31/2024,629,Kigeme,Rwanda,Post-emergency,,81,16,,100,0,34,42,815,14677,19783,,,,,,,,,
54414455,3/4/2024,3/31/2024,627,Kiziba,Rwanda,Post-emergency,,83,35,,100,0,22,60,324,14940,19783,,,,,,,,,
54413918,3/4/2024,3/31/2024,631,Mahama,Rwanda,Post-emergency,,82,20,100,100,0,19,18,496,63505,19783,,,,,,,,,
54413466,3/4/2024,3/31/2024,630,Mugombwa,Rwanda,Post-emergency,,75,21,,100,0,26,37,,11841,19783,,,,,,,,,
54414445,3/4/2024,3/31/2024,628,Nyabiheke,Rwanda,Post-emergency,,76,13,,100,0,17,40,324,12021,19783,,,,,,,,,
54414738,3/4/2024,3/31/2024,561,Abuda,Sudan,Post-emergency,,66,22,,,60,6,,,3560,19783,,,,,,,,,
54418501,3/4/2024,3/31/2024,4287,Al Jameya,Sudan,Post-emergency,,257,12,,97,18,24,,1805,28882,19783,,,,,,,,,
54418544,3/4/2024,3/31/2024,3884,Al Kashafa,Sudan,Post-emergency,,198,9,,94,20,23,,,20357,19783,,,,,,,,,
54418550,3/4/2024,3/31/2024,3921,Al Redis 1,Sudan,Post-emergency,,216,14,,98,21,19,,954,15266,19783,,,,,,,,,
54418530,3/4/2024,3/31/2024,3922,Al Redis 2,Sudan,Post-emergency,,228,7,,94,7,48,,2503,40048,19783,,,,,,,,,
54418494,3/4/2024,3/31/2024,3923,Alagaya,Sudan,Post-emergency,,310,5,,79,3,112,,3864,61827,19783,,,,,,,,,
54418489,3/4/2024,3/31/2024,3924,Dabat Bosin,Sudan,Post-emergency,,425,4,,80,4,79,,1800,28802,19783,,,,,,,,,
54414739,3/4/2024,3/31/2024,563,Girba,Sudan,Post-emergency,,214,29,,,45,9,,,6409,19783,,,,,,,,,
54418538,3/4/2024,3/31/2024,3920,Jouri,Sudan,Post-emergency,,70,31,,88,0,0,,,,19783,,,,,,,,,
54418508,3/4/2024,3/31/2024,4286,Khor Alwarel,Sudan,Post-emergency,,289,8,,82,0,197,,3447,55164,19783,,,,,,,,,
54414740,3/4/2024,3/31/2024,564,Kilo 26,Sudan,Post-emergency,,328,33,,,50,8,,,9848,19783,,,,,,,,,
54414741,3/4/2024,3/31/2024,565,Shagarab I,Sudan,Post-emergency,,565,13,,,7,33,,,50812,19783,,,,,,,,,
54415422,3/4/2024,3/31/2024,4719,Um Rakuba,Sudan,Post-emergency,,53,22,,89,11,10,8,348,17795,19783,,,,,,,,,
54418523,3/4/2024,3/31/2024,3925,Um Sangour,Sudan,Post-emergency,,,5,,74,6,70,,4254,68078,19783,,,,,,,,,
54414744,3/4/2024,3/31/2024,568,Wad Sharife,Sudan,Post-emergency,,134,24,,,42,9,,,18488,19783,,,,,,,,,
54413928,3/4/2024,3/31/2024,516,Nyarugusu,Tanzania,Post-emergency,,106,22,,87,74,6,,1416,137416,19783,,,,,,,,,
54412144,1/29/2024,3/3/2024,209,Lovua settlement,Angola,Post-emergency,,55,28,,,62,7,17,1228,6141,19754,,,,,,,,,
54411858,1/29/2024,3/3/2024,573,Amnabak,Chad,,,,,,,0,,,,,19754,,,,,,,,,
54413947,1/29/2024,3/3/2024,574,Bredjing,Chad,Post-emergency,,336,21,,100,57,10,,13306,53224,19754,,,,,,,,,
54413950,1/29/2024,3/3/2024,578,Gaga,Chad,Post-emergency,,223,10,,100,58,10,70,1947,35051,19754,,,,,,,,,
54412891,1/29/2024,3/3/2024,581,Iridimi,Chad,Post-emergency,,169,4,,98,12,31,227,3942,39420,19754,,,,,,,,,
54412895,1/29/2024,3/3/2024,582,Kounoungou,Chad,Post-emergency,,117,12,,100,24,18,320,2820,28203,19754,,,,,,,,,
54412896,1/29/2024,3/3/2024,583,Mile,Chad,Post-emergency,,237,6,,100,26,17,109,4257,42578,19754,,,,,,,,,
54412893,1/29/2024,3/3/2024,584,Oure Cassoni,Chad,Post-emergency,,271,10,,100,22,15,311,3893,38932,19754,,,,,,,,,
54412892,1/29/2024,3/3/2024,585,Touloum,Chad,Post-emergency,,181,8,,86,14,33,122,4293,42939,19754,,,,,,,,,
54413954,1/29/2024,3/3/2024,586,Treguine,Chad,Post-emergency,3646,166,6,,0,58,10,,4777,28664,19754,,,,,,,,,
54412748,1/29/2024,3/3/2024,543,Bambasi,Ethiopia,Post-emergency,,140,18,,100,53,9,,1157,20827,19754,,,,,,,,,
54412749,1/29/2024,3/3/2024,525,Sherkole,Ethiopia,Post-emergency,7768,166,11,,100,34,11,11,1229,15979,19754,,,,,,,,,
54412750,1/29/2024,3/3/2024,496,Tsore Camp (Assosa),Ethiopia,Post-emergency,,199,15,,100,31,14,14,2415,43476,19754,,,,,,,,,
54413255,1/29/2024,3/3/2024,445,Arbat,Iraq,Post-emergency,,,60,100,100,100,5,5,,9136,19754,,,,,,,,,
54413256,1/29/2024,3/3/2024,446,Basirma,Iraq,Post-emergency,,19,20,100,100,100,5,5,3098,9294,19754,,,,,,,,,
54413258,1/29/2024,3/3/2024,442,Kawergosk,Iraq,Post-emergency,,6,128,100,100,100,6,5,974,7795,19754,,,,,,,,,
54413259,1/29/2024,3/3/2024,444,Qushtapa,Iraq,Post-emergency,,7,108,100,100,100,6,6,95,8392,19754,,,,,,,,,
54412553,1/29/2024,3/3/2024,518,Dagahaley,Kenya,Post-emergency,,149,16,,97,49,10,,10482,125790,19754,,,,,,,,,
54412554,1/29/2024,3/3/2024,519,Hagadera,Kenya,Post-emergency,,158,16,,99,61,8,,10942,131312,19754,,,,,,,,,
54412555,1/29/2024,3/3/2024,520,Ifo,Kenya,Post-emergency,,86,19,,100,56,9,,8239,98875,19754,,,,,,,,,
54412556,1/29/2024,3/3/2024,5105,Ifo 2,Kenya,Post-emergency,,91,24,,,10,22,,3701,22206,19754,,,,,,,,,
54412273,1/29/2024,3/3/2024,313,Dzaleka,Malawi,Post-emergency,797,126,15,67,67,84,4,6,2418,48371,19754,,,,,,,,,
54412941,1/29/2024,3/3/2024,696,Abala,Niger,Post-emergency,,160,11,,,17,21,44,1642,11500,19754,,,,,,,,,
54413493,1/29/2024,3/3/2024,4889,Centre humanitaire Agadez,Niger,Emergency,,,22,,,0,46,92,,2599,19754,,,,,,,,,
54412547,1/29/2024,3/3/2024,4370,Chadakori,Niger,Post-emergency,,252,4,,,8,29,58,330,5282,19754,,,,,,,,,
54412548,1/29/2024,3/3/2024,4369,Dandaji Makao,Niger,Post-emergency,,418,6,,,8,27,48,261,4180,19754,,,,,,,,,
54412549,1/29/2024,3/3/2024,4371,Garin Kaka,Niger,Post-emergency,,210,11,,,6,29,54,183,2937,19754,,,,,,,,,
54413491,1/29/2024,3/3/2024,3926,Sayam Forage,Niger,Post-emergency,,269,9,,100,13,24,149,15587,31174,19754,,,,,,,,,
54413464,1/29/2024,3/3/2024,629,Kigeme,Rwanda,Post-emergency,,81,16,,100,0,34,42,817,14712,19754,,,,,,,,,
54414454,1/29/2024,3/3/2024,627,Kiziba,Rwanda,Post-emergency,,85,39,,100,0,22,61,333,15338,19754,,,,,,,,,
54413917,1/29/2024,3/3/2024,631,Mahama,Rwanda,Post-emergency,,82,20,100,100,0,19,18,495,63474,19754,,,,,,,,,
54413405,1/29/2024,3/3/2024,630,Mugombwa,Rwanda,Post-emergency,,75,26,,100,0,25,37,,11822,19754,,,,,,,,,
54414444,1/29/2024,3/3/2024,628,Nyabiheke,Rwanda,Post-emergency,,77,13,,97,0,18,41,331,12254,19754,,,,,,,,,
54414708,1/29/2024,3/3/2024,561,Abuda,Sudan,Post-emergency,,66,25,,,60,6,,,3560,19754,,,,,,,,,
54418500,1/29/2024,3/3/2024,4287,Al Jameya,Sudan,Post-emergency,,257,12,,97,18,24,,1805,28882,19754,,,,,,,,,
54418543,1/29/2024,3/3/2024,3884,Al Kashafa,Sudan,Post-emergency,,198,9,,100,20,23,,,20357,19754,,,,,,,,,
54418549,1/29/2024,3/3/2024,3921,Al Redis 1,Sudan,Post-emergency,,216,14,,100,21,19,,954,15266,19754,,,,,,,,,
54418529,1/29/2024,3/3/2024,3922,Al Redis 2,Sudan,Post-emergency,,228,7,,83,7,48,,2503,40048,19754,,,,,,,,,
54418493,1/29/2024,3/3/2024,3923,Alagaya,Sudan,Post-emergency,,326,5,,81,3,112,,3864,61827,19754,,,,,,,,,
54418490,1/29/2024,3/3/2024,3924,Dabat Bosin,Sudan,Post-emergency,,425,4,,87,4,79,,1800,28802,19754,,,,,,,,,
54414709,1/29/2024,3/3/2024,563,Girba,Sudan,Post-emergency,,214,29,,,45,9,,,6409,19754,,,,,,,,,
54418537,1/29/2024,3/3/2024,3920,Jouri,Sudan,Post-emergency,,229,9,,90,11,33,,,14620,19754,,,,,,,,,
54418507,1/29/2024,3/3/2024,4286,Khor Alwarel,Sudan,Post-emergency,,289,7,,83,0,197,,3447,55164,19754,,,,,,,,,
54414728,1/29/2024,3/3/2024,564,Kilo 26,Sudan,Post-emergency,,328,32,,,51,8,,,9848,19754,,,,,,,,,
54414730,1/29/2024,3/3/2024,565,Shagarab I,Sudan,Post-emergency,,565,13,,,7,33,,,50812,19754,,,,,,,,,
54412656,1/29/2024,3/3/2024,4333,Sirajiya,Sudan,Post-emergency,,,0,,,21,18,36,,5882,19754,,,,,,,,,
54412851,1/29/2024,3/3/2024,4720,Tunaydba,Sudan,Post-emergency,,52,29,,83,13,8,10,539,23746,19754,,,,,,,,,
54412272,1/29/2024,3/3/2024,567,Um Gargour,Sudan,Post-emergency,,188,30,,93,56,7,7,1031,12373,19754,,,,,,,,,
54412271,1/29/2024,3/3/2024,4719,Um Rakuba,Sudan,Post-emergency,,51,23,,100,11,10,8,488,17085,19754,,,,,,,,,
54418522,1/29/2024,3/3/2024,3925,Um Sangour,Sudan,Post-emergency,,,5,,79,6,70,,4254,68078,19754,,,,,,,,,
54414737,1/29/2024,3/3/2024,568,Wad Sharife,Sudan,Post-emergency,,134,26,,,42,9,,,18488,19754,,,,,,,,,
54413927,1/29/2024,3/3/2024,516,Nyarugusu,Tanzania,Post-emergency,,106,22,,90,77,6,,1416,137364,19754,,,,,,,,,
54412886,1/1/2024,1/28/2024,573,Amnabak,Chad,Post-emergency,,364,4,,81,13,29,,3129,31298,19723,,,,,,,,,
54413946,1/1/2024,1/28/2024,574,Bredjing,Chad,Post-emergency,,336,22,,100,57,10,,13306,53224,19723,,,,,,,,,
54413949,1/1/2024,1/28/2024,578,Gaga,Chad,Post-emergency,,223,10,,100,58,10,70,1947,35051,19723,,,,,,,,,
54412873,1/1/2024,1/28/2024,581,Iridimi,Chad,Post-emergency,,169,4,,96,12,31,227,3929,39296,19723,,,,,,,,,
54412887,1/1/2024,1/28/2024,582,Kounoungou,Chad,Post-emergency,,117,12,,100,24,18,335,2820,28203,19723,,,,,,,,,
54412889,1/1/2024,1/28/2024,583,Mile,Chad,Post-emergency,,234,7,,100,26,17,113,4257,42578,19723,,,,,,,,,
54412880,1/1/2024,1/28/2024,584,Oure Cassoni,Chad,Post-emergency,,271,11,,100,22,15,311,3893,38932,19723,,,,,,,,,
54412879,1/1/2024,1/28/2024,585,Touloum,Chad,Post-emergency,,174,8,,95,13,35,122,4293,42939,19723,,,,,,,,,
54413952,1/1/2024,1/28/2024,586,Treguine,Chad,Post-emergency,3646,166,6,,100,58,10,,4777,28664,19723,,,,,,,,,
54415244,1/1/2024,1/28/2024,4755,Alemwach,Ethiopia,Post-emergency,,230,16,,100,2,38,49,525,22065,19723,,,,,,,,,
54411326,1/1/2024,1/28/2024,543,Bambasi,Ethiopia,Post-emergency,,139,20,,100,53,9,,1153,20769,19723,,,,,,,,,
54411327,1/1/2024,1/28/2024,525,Sherkole,Ethiopia,Post-emergency,7737,166,9,,100,34,11,11,1222,15886,19723,,,,,,,,,
54411328,1/1/2024,1/28/2024,496,Tsore Camp (Assosa),Ethiopia,Post-emergency,,198,11,,100,31,14,14,2408,43359,19723,,,,,,,,,
54411364,1/1/2024,1/28/2024,445,Arbat,Iraq,Post-emergency,,,60,100,100,100,5,5,,9136,19723,,,,,,,,,
54411375,1/1/2024,1/28/2024,446,Basirma,Iraq,Post-emergency,,19,20,100,100,100,5,5,,9294,19723,,,,,,,,,
54411376,1/1/2024,1/28/2024,442,Kawergosk,Iraq,Post-emergency,,6,128,100,100,100,6,5,974,7795,19723,,,,,,,,,
54411377,1/1/2024,1/28/2024,444,Qushtapa,Iraq,Post-emergency,,7,108,100,100,100,6,6,95,8392,19723,,,,,,,,,
54411403,1/1/2024,1/28/2024,518,Dagahaley,Kenya,Post-emergency,,149,17,,95,49,10,,10482,125790,19723,,,,,,,,,
54411404,1/1/2024,1/28/2024,519,Hagadera,Kenya,Post-emergency,,158,14,,97,61,8,,10942,131312,19723,,,,,,,,,
54411405,1/1/2024,1/28/2024,520,Ifo,Kenya,Post-emergency,,86,18,,98,56,9,,12359,98875,19723,,,,,,,,,
54411406,1/1/2024,1/28/2024,5105,Ifo 2,Kenya,Post-emergency,,91,24,,,11,22,,3701,22206,19723,,,,,,,,,
54410395,1/1/2024,1/28/2024,313,Dzaleka,Malawi,Post-emergency,794,125,15,,100,85,4,6,2409,48182,19723,,,,,,,,,
54411348,1/1/2024,1/28/2024,696,Abala,Niger,Post-emergency,,120,11,,,19,20,42,239,11000,19723,,,,,,,,,
54411629,1/1/2024,1/28/2024,4370,Chadakori,Niger,Post-emergency,,252,6,,,8,29,58,330,5282,19723,,,,,,,,,
54411630,1/1/2024,1/28/2024,4369,Dandaji Makao,Niger,Post-emergency,,418,15,,,8,27,48,261,4180,19723,,,,,,,,,
54411631,1/1/2024,1/28/2024,4371,Garin Kaka,Niger,Post-emergency,,210,22,,,6,29,54,183,2937,19723,,,,,,,,,
54411349,1/1/2024,1/28/2024,4382,Ouallam,Niger,Post-emergency,,87,19,,,29,14,40,2146,6439,19723,,,,,,,,,
54412057,1/1/2024,1/28/2024,3926,Sayam Forage,Niger,Post-emergency,,,11,,,13,24,149,15587,31174,19723,,,,,,,,,
54411885,1/1/2024,1/28/2024,629,Kigeme,Rwanda,Post-emergency,,81,15,,100,0,34,40,817,14721,19723,,,,,,,,,
54411435,1/1/2024,1/28/2024,627,Kiziba,Rwanda,Post-emergency,,85,42,,100,0,22,61,333,15338,19723,,,,,,,,,
54413915,1/1/2024,1/28/2024,631,Mahama,Rwanda,Post-emergency,,82,20,100,100,0,19,18,494,63339,19723,,,,,,,,,
54411884,1/1/2024,1/28/2024,630,Mugombwa,Rwanda,Post-emergency,,75,22,,100,0,25,37,,11790,19723,,,,,,,,,
54411559,1/1/2024,1/28/2024,628,Nyabiheke,Rwanda,Post-emergency,,78,13,,100,0,18,41,334,12367,19723,,,,,,,,,
54414701,1/1/2024,1/28/2024,561,Abuda,Sudan,Post-emergency,,66,28,,,60,6,,,3560,19723,,,,,,,,,
54418499,1/1/2024,1/28/2024,4287,Al Jameya,Sudan,Post-emergency,,266,9,,100,18,24,,1805,28882,19723,,,,,,,,,
54418542,1/1/2024,1/28/2024,3884,Al Kashafa,Sudan,Post-emergency,,198,9,,98,20,23,,,20357,19723,,,,,,,,,
54418548,1/1/2024,1/28/2024,3921,Al Redis 1,Sudan,Post-emergency,,216,13,,100,21,19,,954,15266,19723,,,,,,,,,
54418528,1/1/2024,1/28/2024,3922,Al Redis 2,Sudan,Post-emergency,,228,7,,85,7,48,,2503,40048,19723,,,,,,,,,
54418492,1/1/2024,1/28/2024,3923,Alagaya,Sudan,Post-emergency,,,0,,,0,,,,61827,19723,,,,,,,,,
54410350,1/1/2024,1/28/2024,4706,Babikir,Sudan,Post-emergency,,90,14,,62,22,5,10,568,2843,19723,,,,,,,,,
54418491,1/1/2024,1/28/2024,3924,Dabat Bosin,Sudan,Post-emergency,,,3,,81,4,80,,1800,28802,19723,,,,,,,,,
54414702,1/1/2024,1/28/2024,563,Girba,Sudan,Post-emergency,,214,28,,,44,9,,,6409,19723,,,,,,,,,
54418536,1/1/2024,1/28/2024,3920,Jouri,Sudan,Post-emergency,,229,9,,90,11,33,,,14620,19723,,,,,,,,,
54418506,1/1/2024,1/28/2024,4286,Khor Alwarel,Sudan,Post-emergency,,289,7,,79,0,197,,3447,55164,19723,,,,,,,,,
54414703,1/1/2024,1/28/2024,564,Kilo 26,Sudan,Post-emergency,,328,31,,,50,8,,,9848,19723,,,,,,,,,
54414704,1/1/2024,1/28/2024,565,Shagarab I,Sudan,Post-emergency,,565,12,,,7,33,,,50812,19723,,,,,,,,,
54410325,1/1/2024,1/28/2024,4720,Tunaydba,Sudan,Post-emergency,,52,24,,93,13,6,18,465,23269,19723,,,,,,,,,
54410331,1/1/2024,1/28/2024,4719,Um Rakuba,Sudan,Post-emergency,,46,22,,,11,10,10,379,17085,19723,,,,,,,,,
54418521,1/1/2024,1/28/2024,3925,Um Sangour,Sudan,Post-emergency,,,6,,91,6,70,,4254,68078,19723,,,,,,,,,
54414707,1/1/2024,1/28/2024,568,Wad Sharife,Sudan,Post-emergency,,134,26,,,42,9,,,18488,19723,,,,,,,,,
54413926,1/1/2024,1/28/2024,516,Nyarugusu,Tanzania,Post-emergency,,,19,,95,75,6,,1705,136478,19723,,,,,,,,,
54409910,1/1/2024,1/28/2024,365,Tongogara,Zimbabwe,Post-emergency,,90,0,,,68,9,,1600,16000,19723,,,,,,,,,
54407425,12/4/2023,12/31/2023,209,Lovua settlement,Angola,Post-emergency,,55,22,,,62,7,17,1220,6103,19692,,,,,,,,,
54413260,1/1/2023,12/31/2023,4214,Camp 17,Bangladesh,,,,,,,,,,,,,25.18,100,100,96,6,100,98,91,11/23/2023
54413261,1/1/2023,12/31/2023,4162,Camp 1E,Bangladesh,,,,,,,,,,,,,32.23,100,100,90,4,97,99,89,11/23/2023
54413263,1/1/2023,12/31/2023,4218,Camp 21,Bangladesh,,,,,,,,,,,,,30.6,100,100,95,4,100,100,98,11/23/2023
54413264,1/1/2023,12/31/2023,4219,Camp 26,Bangladesh,,,,,,,,,,,,,31.53,100,100,94,2,98,100,73,11/23/2023
54413265,1/1/2023,12/31/2023,4530,Camp 27,Bangladesh,,,,,,,,,,,,,37.61,100,100,92,8,100,100,85,11/23/2023
54413266,1/1/2023,12/31/2023,4529,Camp 2E,Bangladesh,,,,,,,,,,,,,32.63,100,100,94,7,96,99,94,11/23/2023
54413267,1/1/2023,12/31/2023,4151,Camp 2W,Bangladesh,,,,,,,,,,,,,34.4,100,100,90,9,99,99,91,11/23/2023
54413268,1/1/2023,12/31/2023,4137,Camp 3,Bangladesh,,,,,,,,,,,,,30.04,100,100,91,1,98,98,89,11/23/2023
54413269,1/1/2023,12/31/2023,4155,Camp 4,Bangladesh,,,,,,,,,,,,,27.91,99,100,92,3,97,99,92,11/23/2023
54413270,1/1/2023,12/31/2023,4153,Camp 4 Ext,Bangladesh,,,,,,,,,,,,,31.49,100,100,90,1,100,98,91,11/23/2023
54413271,1/1/2023,12/31/2023,4143,Camp 5,Bangladesh,,,,,,,,,,,,,29.16,100,100,95,4,97,99,85,11/23/2023
54413272,1/1/2023,12/31/2023,569,Kutupalong,Bangladesh,,,,,,,,,,,,,39,99,100,93,2,99,97,87,11/23/2023
54413273,1/1/2023,12/31/2023,570,Nayapara,Bangladesh,,,,,,,,,,,,,32.69,100,100,90,4,98,98,75,11/23/2023
54405866,1/1/2023,12/31/2023,4755,Alemwach,Ethiopia,,,,,,,,,,,,,18.7,98.09,96.59,,11.08,61.26,84.62,63.74,4/7/2023
54414000,12/4/2023,12/31/2023,531,Awbarre,Ethiopia,Post-emergency,,2829,24,100,75,66,8,57,652,13040,19692,,,,,,,,,
54407420,12/4/2023,12/31/2023,543,Bambasi,Ethiopia,Post-emergency,,140,20,,100,53,9,,1151,20718,19692,,,,,,,,,
54407417,1/1/2023,12/31/2023,543,Bambasi,Ethiopia,,,,,,,,,,,,,16.1,36.5,96.9,21,93.9,98.1,5.6,48.7,11/4/2023
54414010,12/4/2023,12/31/2023,533,Bokolmanyo,Ethiopia,Post-emergency,,,14,,100,14,43,,,33100,19692,,,,,,,,,
54389629,1/1/2023,12/31/2023,533,Bokolmanyo,Ethiopia,,,,,,,,,,,,,612,,,,,,,,6/29/2023
54414019,12/4/2023,12/31/2023,537,Hilaweyn,Ethiopia,Post-emergency,,,12,,100,13,48,,,50812,19692,,,,,,,,,
54414016,12/4/2023,12/31/2023,536,Kobe,Ethiopia,Post-emergency,,,12,,88,19,38,,,38876,19692,,,,,,,,,
54414014,12/4/2023,12/31/2023,535,Melkadida,Ethiopia,Post-emergency,,,15,,94,14,48,,,43120,19692,,,,,,,,,
54407422,12/4/2023,12/31/2023,525,Sherkole,Ethiopia,Post-emergency,7777,167,11,,100,34,11,11,1214,15790,19692,,,,,,,,,
54407418,1/1/2023,12/31/2023,525,Sherkole,Ethiopia,,,,,,,,,,,,,16.2,61.2,99.7,84,97.5,98.4,33.2,75.5,11/30/2023
54407424,12/4/2023,12/31/2023,496,Tsore Camp (Assosa),Ethiopia,Post-emergency,,198,11,,100,32,14,14,2409,43370,19692,,,,,,,,,
54407419,1/1/2023,12/31/2023,496,Tsore Camp (Assosa),Ethiopia,,,,,,,,,,,,,20.9,49.2,99.7,78,74.3,96.1,16.8,76,11/30/2023
54410490,12/4/2023,12/31/2023,445,Arbat,Iraq,Post-emergency,,,60,100,100,100,5,5,,9136,19692,,,,,,,,,
54410491,12/4/2023,12/31/2023,446,Basirma,Iraq,Post-emergency,,19,20,100,100,100,5,5,3098,9294,19692,,,,,,,,,
54410493,12/4/2023,12/31/2023,442,Kawergosk,Iraq,Post-emergency,,6,128,100,100,100,6,5,974,7795,19692,,,,,,,,,
54410494,12/4/2023,12/31/2023,444,Qushtapa,Iraq,Post-emergency,,7,108,100,100,100,6,6,95,8392,19692,,,,,,,,,
54407536,12/4/2023,12/31/2023,518,Dagahaley,Kenya,Post-emergency,,149,14,,95,49,10,,15723,125790,19692,,,,,,,,,
54407537,12/4/2023,12/31/2023,519,Hagadera,Kenya,Post-emergency,,158,13,,100,61,8,,16414,131312,19692,,,,,,,,,
54407538,12/4/2023,12/31/2023,520,Ifo,Kenya,Post-emergency,,86,19,,96,56,9,,12359,98875,19692,,,,,,,,,
54407539,12/4/2023,12/31/2023,5105,Ifo 2,Kenya,Post-emergency,,91,23,,,11,22,,3683,22099,19692,,,,,,,,,
54408620,12/4/2023,12/31/2023,313,Dzaleka,Malawi,Post-emergency,766,125,15,100,,0,369,,2395,47906,19692,,,,,,,,,
54375238,1/1/2023,12/31/2023,313,Dzaleka,Malawi,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1/1/1900
54411696,1/1/2023,12/31/2023,319,Maratane,Mozambique,,,,,,,,,,,,,23.5,62,81.6,,80,80,41.1,27.9,3/13/2023
